id_feature_value;id_lang;value;
"9071";"1";"Caja";
"9072";"1";"1X05 Yardas";
"9073";"1";"Caja";
"9074";"1";"100 Unidades";
"9075";"1";"Bolsa";
"9076";"1";"5x5 Yardas";
"9077";"1";"Caja";
"9078";"1";"12 Sobres";
"9079";"1";"Ácido láctico";
"9081";"1";"Caja";
"9082";"1";"20 Unidades";
"9083";"1";"Caja";
"9084";"1";"1 Unidad";
"9085";"1";"Caja";
"9086";"1";"3 Unidades";
"9087";"1";"Caja";
"9088";"1";"1 Unidad";
"9089";"1";"Bolsa";
"9090";"1";"3X3 Mtrs";
"9091";"1";"Caja";
"9092";"1";"3 Unidades";
"9093";"1";"Caja";
"9094";"1";"100 Unidades";
"9095";"1";"Caja";
"9096";"1";"1 Unidad";
"9097";"1";"Bolsa";
"9098";"1";"1 Unidad";
"9099";"1";"Caja";
"9100";"1";"100 Unidades";
"9101";"1";"Caja";
"9102";"1";"100 Sobres";
"9103";"1";"Caja";
"9104";"1";"100 Unidades";
"9105";"1";"Bolsa";
"9106";"1";"8X5 Yardas";
"9107";"1";"Bolsa";
"9108";"1";"4 Unidades";
"9109";"1";"Caja";
"9110";"1";"3 Unidades";
"9111";"1";"Bolsa";
"9112";"1";"50 Sobres";
"9113";"1";"Caja";
"9114";"1";"3 Unidades";
"9115";"1";"Caja";
"9116";"1";"12 Sobres";
"9117";"1";"Caja";
"9118";"1";"1 Rollo";
"9119";"1";"Caja";
"9120";"1";"3 Unidades";
"9121";"1";"Bolsa";
"9122";"1";"2X5 Yardas";
"9123";"1";"Caja";
"9124";"1";"Und";
"9125";"1";"Bolsa";
"9126";"1";"3  ml";
"9127";"1";"Caja";
"9128";"1";"Und";
"9129";"1";"Rollo";
"9130";"1";"3X5 Yardas";
"9131";"1";"Bolsa";
"9132";"1";"6X3 Yardas";
"9133";"1";"Bolsa";
"9134";"1";"4X5 Yardas";
"9135";"1";"Caja";
"9136";"1";"2 Sobres";
"9137";"1";"Bolsa";
"9138";"1";"Und";
"9139";"1";"Caja";
"9140";"1";"3 Unidades";
"9141";"1";"Bolsa";
"9142";"1";"100 gr";
"9143";"1";"Bolsa";
"9144";"1";"500 gr";
"9145";"1";"Caja";
"9146";"1";"100 gr";
"9147";"1";"Caja";
"9148";"1";"160 gr";
"9149";"1";"Caja";
"9150";"1";"50 gr";
"9151";"1";"Sucralosa";
"9152";"1";"Caja";
"9153";"1";"60 gomas";
"9154";"1";"Fibra";
"9156";"1";"Caja";
"9157";"1";"100 Sobres";
"9158";"1";"Caja";
"9159";"1";"30 gomas";
"9160";"1";"Prebióticos";
"9162";"1";"Caja";
"9163";"1";"14 gomas";
"9164";"1";"Fibra";
"9165";"1";"Caja";
"9166";"1";"14 gomas";
"9167";"1";"Fibra";
"9168";"1";"Caja";
"9169";"1";"50 Sobres";
"9170";"1";"Frasco";
"9171";"1";"100 Tabletas";
"9172";"1";"Frasco";
"9173";"1";"300 Comprimidos";
"9174";"1";"Frasco";
"9175";"1";"100 Tabletas";
"9176";"1";"Frasco";
"9177";"1";"500 Tabletas";
"9178";"1";"Frasco";
"9179";"1";"300 Tabletas";
"9180";"1";"Frasco";
"9181";"1";"450 Tabletas";
"9182";"1";"Frasco";
"9183";"1";"100 Tabletas";
"9184";"1";"Frasco";
"9185";"1";"100 Tabletas";
"9186";"1";"Bolsa";
"9187";"1";"64";
"9189";"1";"Bolsa";
"9190";"1";"275 gr";
"9191";"1";"Bolsa";
"9192";"1";"2 Unidades";
"9193";"1";"Frasco";
"9194";"1";"350 gr";
"9195";"1";"Aloe vera y pantenol";
"9196";"1";"Frasco";
"9197";"1";"50  ml";
"9198";"1";"Aceite de palta";
"9200";"1";"Frasco";
"9201";"1";"220 gr";
"9202";"1";"Frasco";
"9203";"1";"60  ml";
"9204";"1";"Piperazina hexahidrato";
"9206";"1";"Caja";
"9207";"1";"24 Sobres";
"9208";"1";"Permetrina";
"9209";"1";"Frasco";
"9210";"1";"200  ml";
"9211";"1";"Vitamina E";
"9213";"1";"Frasco";
"9214";"1";"360  ml";
"9215";"1";"Barra";
"9216";"1";"100 gr";
"9217";"1";"Frasco";
"9218";"1";"400  ml";
"9219";"1";"Vitis vinífera";
"9221";"1";"Barra";
"9222";"1";"100 gr";
"9223";"1";"Óxido de zinc";
"9225";"1";"Frasco";
"9226";"1";"200  ml";
"9227";"1";"Camomile";
"9228";"1";"Frasco";
"9229";"1";"360  ml";
"9230";"1";"Frasco";
"9231";"1";"15  ml";
"9232";"1";"Frasco";
"9233";"1";"90 gr";
"9234";"1";"Frasco";
"9235";"1";"250  ml";
"9236";"1";"Frasco";
"9237";"1";"75 gr";
"9238";"1";"Roll-On";
"9239";"1";"50  ml";
"9240";"1";"Vitaminas E y F";
"9241";"1";"Caja";
"9242";"1";"Und";
"9243";"1";"Caja";
"9244";"1";"32 Tabletas";
"9245";"1";"Frasco";
"9246";"1";"120  ml";
"9247";"1";"Caja";
"9248";"1";"30 Cápsulas";
"9249";"1";"Valeriana";
"9251";"1";"Frasco";
"9252";"1";"55  ml";
"9253";"1";"Vitamina E";
"9254";"1";"Frasco";
"9255";"1";"30  ml";
"9256";"1";"Proteína de trigo y glicerina";
"9257";"1";"Frasco";
"9258";"1";"200  ml";
"9259";"1";"Eucalipto";
"9260";"1";"Frasco";
"9261";"1";"50 gr";
"9262";"1";"Barra";
"9263";"1";"3 Unidades";
"9264";"1";"1/4 Crema humectante";
"9265";"1";"Frasco";
"9266";"1";"200  ml";
"9267";"1";"Vitaminas";
"9269";"1";"Frasco";
"9270";"1";"200  ml";
"9271";"1";"Liposoma y Keratina";
"9272";"1";"Tarro";
"9273";"1";"500  ml";
"9274";"1";"Frasco";
"9275";"1";"179  ml";
"9276";"1";"Tubo";
"9277";"1";"75  ml";
"9278";"1";"Flúor";
"9279";"1";"Frasco";
"9280";"1";"400  ml";
"9281";"1";"Hydra IQ";
"9283";"1";"Frasco";
"9284";"1";"50 gr";
"9285";"1";"Coenzima Q10";
"9287";"1";"Frasco";
"9288";"1";"53 gr";
"9289";"1";"Frasco";
"9290";"1";"300  ml";
"9291";"1";"Sobre";
"9292";"1";"100  ml";
"9293";"1";"Embrión de pato y sábila";
"9294";"1";"Frasco";
"9295";"1";"120  ml";
"9296";"1";"SPF 60 + UVA-UVB";
"9298";"1";"Frasco";
"9299";"1";"60  ml";
"9300";"1";"Flúor";
"9301";"1";"Frasco";
"9302";"1";"100  ml";
"9303";"1";"Caja";
"9304";"1";"10 Sobres";
"9305";"1";"Provitamina B5";
"9306";"1";"Tarro";
"9307";"1";"50 g";
"9308";"1";"Caja";
"9309";"1";"4 Productos";
"9310";"1";"Tripack";
"9311";"1";"3 Unidades";
"9312";"1";"Caja";
"9313";"1";"125  ml";
"9314";"1";"Caja";
"9315";"1";"250  ml";
"9316";"1";"Caja";
"9317";"1";"2 Unidades";
"9318";"1";"Spray";
"9319";"1";"2 Unidades";
"9320";"1";"Caja";
"9321";"1";"60 g";
"9322";"1";"Frasco";
"9323";"1";"400  ml";
"9324";"1";"Caja";
"9325";"1";"30 g";
"9326";"1";"Frasco";
"9327";"1";"125  ml";
"9328";"1";"Caja";
"9329";"1";"50 cc";
"9330";"1";"Frasco";
"9331";"1";"200  ml";
"9332";"1";"Caja";
"9333";"1";"50 g";
"9334";"1";"Frasco";
"9335";"1";"400  ml";
"9336";"1";"Frasco";
"9337";"1";"50 g";
"9338";"1";"Caja";
"9339";"1";"2 Unidades";
"9340";"1";"Caja";
"9341";"1";"220  ml";
"9342";"1";"Frasco";
"9343";"1";"120  ml";
"9344";"1";"Caja";
"9345";"1";"25 g";
"9346";"1";"Caja";
"9347";"1";"300  ml";
"9348";"1";"Caja";
"9349";"1";"60 g";
"9350";"1";"coenzima";
"9351";"1";"Frasco";
"9352";"1";"500  ml";
"9353";"1";"Frasco";
"9354";"1";"300  ml";
"9355";"1";"Frasco";
"9356";"1";"300  ml";
"9357";"1";"Frasco";
"9358";"1";"85 g";
"9359";"1";"Frasco";
"9360";"1";"200  ml";
"9361";"1";"Frasco";
"9362";"1";"220  ml";
"9363";"1";"Tubo";
"9364";"1";"15 g";
"9365";"1";"Caja";
"9366";"1";"2 Unidades";
"9367";"1";"Caja";
"9368";"1";"220  ml";
"9369";"1";"Caja";
"9370";"1";"125  ml";
"9371";"1";"Tubo";
"9372";"1";"60 g";
"9373";"1";"Caja";
"9374";"1";"1 Unidad";
"9375";"1";"Bolsa";
"9376";"1";"50 Unidades";
"9377";"1";"Caja";
"9378";"1";"1 Unidad";
"9379";"1";"Caja";
"9380";"1";"2 Unidades";
"9381";"1";"Caja";
"9382";"1";"50  ml";
"9383";"1";"Bolsa";
"9384";"1";"340  ml";
"9385";"1";"Frasco";
"9386";"1";"200  ml";
"9387";"1";"Frasco";
"9388";"1";"60  ml";
"9389";"1";"Frasco";
"9390";"1";"118  ml";
"9391";"1";"Tripack";
"9392";"1";"3 Unidades";
"9393";"1";"Tripack";
"9394";"1";"3 Unidades";
"9395";"1";"Frasco";
"9396";"1";"400  ml";
"9397";"1";"Tubo";
"9398";"1";"250  ml";
"9399";"1";"Aerosol";
"9400";"1";"165  ml";
"9401";"1";"Frasco";
"9402";"1";"43 g";
"9403";"1";"Frasco";
"9404";"1";"45 g";
"9405";"1";"Tubo";
"9406";"1";"110 g";
"9407";"1";"Caja";
"9408";"1";"1 Unidad";
"9409";"1";"Tarro";
"9410";"1";"30 g";
"9411";"1";"Caja";
"9412";"1";"50  ml";
"9413";"1";"Frasco";
"9414";"1";"45  ml";
"9415";"1";"Tripack";
"9416";"1";"3 Unidades";
"9417";"1";"Caja";
"9418";"1";"200 g";
"9419";"1";"Caja";
"9420";"1";"20 Sobres";
"9421";"1";"Caja";
"9422";"1";"220  ml";
"9423";"1";"Caja";
"9424";"1";"415  ml";
"9425";"1";"Caja";
"9426";"1";"220  ml";
"9427";"1";"Caja";
"9428";"1";"90 g";
"9429";"1";"Frasco";
"9430";"1";"275  ml";
"9431";"1";"Caja";
"9432";"1";"100  ml";
"9433";"1";"Frasco";
"9434";"1";"135  ml";
"9435";"1";"Vitamina a y e";
"9436";"1";"Caja";
"9437";"1";"1 Unidad";
"9438";"1";"Frasco";
"9439";"1";"50 g";
"9440";"1";"Frasco";
"9441";"1";"32 g";
"9442";"1";"Frasco";
"9443";"1";"45  ml";
"9444";"1";"Frasco";
"9445";"1";"100 g";
"9446";"1";"Aerosol";
"9447";"1";"260  ml";
"9448";"1";"Frasco";
"9449";"1";"200  ml";
"9450";"1";"Bolsa";
"9451";"1";"30 Toallitas";
"9452";"1";"Provitamina B5";
"9453";"1";"Frasco";
"9454";"1";"43 g";
"9455";"1";"Estuche";
"9456";"1";"3 Productos";
"9457";"1";"Frasco";
"9458";"1";"221  ml";
"9459";"1";"Caja";
"9460";"1";"8  ml";
"9461";"1";"Frasco";
"9462";"1";"180  ml";
"9463";"1";"Frasco";
"9464";"1";"50 g";
"9465";"1";"Aerosol";
"9466";"1";"81  ml";
"9467";"1";"Frasco";
"9468";"1";"221  ml";
"9469";"1";"vitamina e";
"9470";"1";"Frasco";
"9471";"1";"120  ml";
"9472";"1";"Frasco";
"9473";"1";"30  ml";
"9474";"1";"Tarro";
"9475";"1";"250 g";
"9476";"1";"Tarro";
"9477";"1";"240  ml";
"9478";"1";"Caja";
"9479";"1";"30 g";
"9480";"1";"Caja";
"9481";"1";"1 Unidad";
"9482";"1";"Frasco";
"9483";"1";"150  ml";
"9484";"1";"Tripack";
"9485";"1";"3 Unidades";
"9486";"1";"Frasco";
"9487";"1";"50 g";
"9488";"1";"Aerosol";
"9489";"1";"100 g";
"9490";"1";"Tripack";
"9491";"1";"3 Unidades";
"9492";"1";"Caja";
"9493";"1";"150  ml";
"9494";"1";"Frasco";
"9495";"1";"50 g";
"9496";"1";"Frasco";
"9497";"1";"150 g";
"9498";"1";"Frasco";
"9499";"1";"120  ml";
"9500";"1";"Frasco";
"9501";"1";"473  ml";
"9502";"1";"Frasco";
"9503";"1";"60  ml";
"9504";"1";"ácido glicólico aha";
"9506";"1";"Empaque";
"9507";"1";"125 g";
"9508";"1";"Caja";
"9509";"1";"1 Unidad";
"9510";"1";"Caja";
"9511";"1";"15 Sobres";
"9512";"1";"Caja";
"9513";"1";"200 g";
"9514";"1";"Caja";
"9515";"1";"200  ml";
"9516";"1";"Caja";
"9517";"1";"50  ml";
"9518";"1";"Frasco";
"9519";"1";"200  ml";
"9520";"1";"Caja";
"9521";"1";"8 Unidades";
"9522";"1";"Caja";
"9523";"1";"60 g";
"9524";"1";"hidroquinona";
"9525";"1";"Frasco";
"9526";"1";"100  ml";
"9527";"1";"Frasco";
"9528";"1";"360  ml";
"9529";"1";"Caja";
"9530";"1";"75  ml";
"9531";"1";"Caja";
"9532";"1";"100 g";
"9533";"1";"Aerosol";
"9534";"1";"175 g";
"9535";"1";"Empaque";
"9536";"1";"130 g";
"9537";"1";"Frasco";
"9538";"1";"65  ml";
"9539";"1";"Caja";
"9540";"1";"90 g";
"9541";"1";"Caja";
"9542";"1";"100 Unidades";
"9543";"1";"Frasco";
"9544";"1";"295  ml";
"9545";"1";"Caja";
"9546";"1";"30 g";
"9547";"1";"Caja";
"9548";"1";"120  ml";
"9549";"1";"piritionato de zinc";
"9550";"1";"Caja";
"9551";"1";"5  ml";
"9552";"1";"Bolsa";
"9553";"1";"1 Par";
"9554";"1";"Tarro";
"9555";"1";"135 g";
"9556";"1";"Caja";
"9557";"1";"50 g";
"9558";"1";"Caja";
"9559";"1";"220  ml";
"9560";"1";"Caja";
"9561";"1";"150 g";
"9562";"1";"pironato de zonc";
"9564";"1";"Frasco";
"9565";"1";"360  ml";
"9566";"1";"Empaque";
"9567";"1";"125 g";
"9568";"1";"Frasco";
"9569";"1";"220  ml";
"9570";"1";"Frasco";
"9571";"1";"250  ml";
"9572";"1";"vitamina a y d3";
"9573";"1";"Caja";
"9574";"1";"2 Unidades";
"9575";"1";"Frasco";
"9576";"1";"200  ml";
"9577";"1";"Tarro";
"9578";"1";"120  ml";
"9579";"1";"Caja";
"9580";"1";"1 Unidad";
"9581";"1";"Caja";
"9582";"1";"120  ml";
"9583";"1";"hydrozym";
"9584";"1";"Frasco";
"9585";"1";"100 g";
"9586";"1";"Tubo";
"9587";"1";"28 g";
"9588";"1";"Caja";
"9589";"1";"1 Unidad";
"9590";"1";"Caja";
"9591";"1";"100  ml";
"9592";"1";"Caja";
"9593";"1";"18 Sobres";
"9594";"1";"Caja";
"9595";"1";"24 Sobres";
"9596";"1";"salicilato de mentilo";
"9597";"1";"Frasco";
"9598";"1";"400 g";
"9599";"1";"hialuronato de sodio";
"9600";"1";"Frasco";
"9601";"1";"1000  ml";
"9602";"1";"Frasco";
"9603";"1";"500  ml";
"9604";"1";"Frasco";
"9605";"1";"400  ml";
"9606";"1";"Caja";
"9607";"1";"80 g";
"9608";"1";"Aerosol";
"9609";"1";"100 g";
"9610";"1";"Frasco";
"9611";"1";"450  ml";
"9612";"1";"vitamina a y d";
"9613";"1";"Tripack";
"9614";"1";"3 Unidades";
"9615";"1";"Caja";
"9616";"1";"75 g";
"9617";"1";"Pack";
"9618";"1";"12 Unidades";
"9619";"1";"Caja";
"9620";"1";"2 Tubos";
"9621";"1";"Caja";
"9622";"1";"2 Tubos";
"9623";"1";"Caja";
"9624";"1";"2 Tubos";
"9625";"1";"Caja";
"9626";"1";"2 Tubos";
"9627";"1";"Caja";
"9628";"1";"2 Tubos";
"9629";"1";"Caja";
"9630";"1";"2 Tubos";
"9631";"1";"Caja";
"9632";"1";"2 Tubos";
"9633";"1";"Caja";
"9634";"1";"1 Tubo";
"9635";"1";"Caja";
"9636";"1";"1 Tubo";
"9637";"1";"Caja";
"9638";"1";"1 Tubo";
"9639";"1";"Caja";
"9640";"1";"1 Tubo";
"9641";"1";"Caja";
"9642";"1";"1 Tubo";
"9643";"1";"Caja";
"9644";"1";"1 Tubo";
"9645";"1";"Caja";
"9646";"1";"1 Tubo";
"9647";"1";"Frasco";
"9648";"1";"10  ml";
"9649";"1";"Frasco";
"9650";"1";"10  ml";
"9651";"1";"Frasco";
"9652";"1";"10  ml";
"9653";"1";"Frasco";
"9654";"1";"10  ml";
"9655";"1";"Frasco";
"9656";"1";"10  ml";
"9657";"1";"Frasco";
"9658";"1";"10  ml";
"9659";"1";"Frasco";
"9660";"1";"10  ml";
"9661";"1";"Frasco";
"9662";"1";"10  ml";
"9663";"1";"Frasco";
"9664";"1";"10  ml";
"9665";"1";"Frasco";
"9666";"1";"10  ml";
"9667";"1";"Frasco";
"9668";"1";"10  ml";
"9669";"1";"Frasco";
"9670";"1";"10  ml";
"9671";"1";"Frasco";
"9672";"1";"10  ml";
"9673";"1";"Frasco";
"9674";"1";"10  ml";
"9675";"1";"Caja";
"9676";"1";"2 Tubos";
"9677";"1";"Frasco";
"9678";"1";"10  ml";
"9679";"1";"Frasco";
"9680";"1";"10  ml";
"9681";"1";"Frasco";
"9682";"1";"10  ml";
"9683";"1";"Frasco";
"9684";"1";"10  ml";
"9685";"1";"Frasco";
"9686";"1";"10  ml";
"9687";"1";"Frasco";
"9688";"1";"10  ml";
"9689";"1";"Frasco";
"9690";"1";"10  ml";
"9691";"1";"Frasco";
"9692";"1";"10  ml";
"9693";"1";"Frasco";
"9694";"1";"10  ml";
"9695";"1";"Frasco";
"9696";"1";"10  ml";
"9697";"1";"Frasco";
"9698";"1";"10  ml";
"9699";"1";"Frasco";
"9700";"1";"10  ml";
"9701";"1";"Frasco";
"9702";"1";"10  ml";
"9703";"1";"Frasco";
"9704";"1";"10  ml";
"9705";"1";"Frasco";
"9706";"1";"10  ml";
"9707";"1";"Frasco";
"9708";"1";"10  ml";
"9709";"1";"Frasco";
"9710";"1";"10  ml";
"9711";"1";"Frasco";
"9712";"1";"10  ml";
"9713";"1";"Frasco";
"9714";"1";"10  ml";
"9715";"1";"Frasco";
"9716";"1";"10  ml";
"9717";"1";"Frasco";
"9718";"1";"10  ml";
"9719";"1";"Frasco";
"9720";"1";"10  ml";
"9721";"1";"Frasco";
"9722";"1";"10  ml";
"9723";"1";"Frasco";
"9724";"1";"10  ml";
"9725";"1";"Frasco";
"9726";"1";"10  ml";
"9727";"1";"Frasco";
"9728";"1";"10  ml";
"9729";"1";"Frasco";
"9730";"1";"10  ml";
"9731";"1";"Frasco";
"9732";"1";"10  ml";
"9733";"1";"Frasco";
"9734";"1";"10  ml";
"9735";"1";"Frasco";
"9736";"1";"10  ml";
"9737";"1";"Frasco";
"9738";"1";"10  ml";
"9739";"1";"Frasco";
"9740";"1";"10  ml";
"9741";"1";"Frasco";
"9742";"1";"10  ml";
"9743";"1";"Frasco";
"9744";"1";"10  ml";
"9745";"1";"Frasco";
"9746";"1";"10  ml";
"9747";"1";"Frasco";
"9748";"1";"10  ml";
"9749";"1";"Frasco";
"9750";"1";"10  ml";
"9751";"1";"Frasco";
"9752";"1";"10  ml";
"9753";"1";"Frasco";
"9754";"1";"10  ml";
"9755";"1";"Frasco";
"9756";"1";"10  ml";
"9757";"1";"Frasco";
"9758";"1";"10  ml";
"9759";"1";"Frasco";
"9760";"1";"10  ml";
"9761";"1";"Frasco";
"9762";"1";"10  ml";
"9763";"1";"Frasco";
"9764";"1";"10  ml";
"9765";"1";"Frasco";
"9766";"1";"10  ml";
"9767";"1";"Frasco";
"9768";"1";"10  ml";
"9769";"1";"Frasco";
"9770";"1";"10  ml";
"9771";"1";"Frasco";
"9772";"1";"10  ml";
"9773";"1";"Frasco";
"9774";"1";"10  ml";
"9775";"1";"Caja";
"9776";"1";"30 g";
"9777";"1";"Caja";
"9778";"1";"8 g";
"9779";"1";"Caja";
"9780";"1";"12 g";
"9781";"1";"Caja";
"9782";"1";"12 g";
"9783";"1";"Caja";
"9784";"1";"12 g";
"9785";"1";"Caja";
"9786";"1";"12 g";
"9787";"1";"Caja";
"9788";"1";"12 g";
"9789";"1";"Caja";
"9790";"1";"13 g";
"9791";"1";"Caja";
"9792";"1";"13 g";
"9793";"1";"Caja";
"9794";"1";"11 g";
"9795";"1";"Caja";
"9796";"1";"1 Unidad";
"9797";"1";"Caja";
"9798";"1";"1 Unidad";
"9799";"1";"Caja";
"9800";"1";"1 Unidad";
"9801";"1";"Caja";
"9802";"1";"1 Unidad";
"9803";"1";"Caja";
"9804";"1";"1 Unidad";
"9805";"1";"Tarro";
"9806";"1";"1 Unidad";
"9807";"1";"Tarro";
"9808";"1";"1 Unidad";
"9809";"1";"Tarro";
"9810";"1";"1 Unidad";
"9811";"1";"Tarro";
"9812";"1";"55 g";
"9813";"1";"Caja";
"9814";"1";"75 g";
"9815";"1";"Frasco";
"9816";"1";"110 g";
"9817";"1";"Frasco";
"9818";"1";"130  ml";
"9819";"1";"Caja";
"9820";"1";"70 g";
"9821";"1";"Caja";
"9822";"1";"100 g";
"9823";"1";"Tarro";
"9824";"1";"1 Unidad";
"9825";"1";"Tarro";
"9826";"1";"1 Unidad";
"9827";"1";"Tarro";
"9828";"1";"1 Unidad";
"9829";"1";"Tarro";
"9830";"1";"1 Unidad";
"9831";"1";"Tarro";
"9832";"1";"1 Unidad";
"9833";"1";"Tarro";
"9834";"1";"1 Unidad";
"9835";"1";"Tarro";
"9836";"1";"1 Unidad";
"9837";"1";"Tarro";
"9838";"1";"1 Unidad";
"9839";"1";"Tarro";
"9840";"1";"1 Unidad";
"9841";"1";"Tarro";
"9842";"1";"1 Unidad";
"9843";"1";"Tarro";
"9844";"1";"14 g";
"9845";"1";"Tarro";
"9846";"1";"1 Unidad";
"9847";"1";"Tarro";
"9848";"1";"1 Unidad";
"9849";"1";"Tarro";
"9850";"1";"1 Unidad";
"9851";"1";"Tarro";
"9852";"1";"1 Unidad";
"9853";"1";"Tarro";
"9854";"1";"13 g";
"9855";"1";"Tarro";
"9856";"1";"13 g";
"9857";"1";"Tarro";
"9858";"1";"1 Unidad";
"9859";"1";"Tarro";
"9860";"1";"1 Unidad";
"9861";"1";"Tarro";
"9862";"1";"1 Unidad";
"9863";"1";"Tarro";
"9864";"1";"1 Unidad";
"9865";"1";"Tarro";
"9866";"1";"1 Unidad";
"9867";"1";"Tarro";
"9868";"1";"1 Unidad";
"9869";"1";"Frasco";
"9870";"1";"60  ml";
"9871";"1";"Tarro";
"9872";"1";"1 Unidad";
"9873";"1";"Frasco";
"9874";"1";"400  ml";
"9875";"1";"Frasco";
"9876";"1";"400  ml";
"9877";"1";"Frasco";
"9878";"1";"400  ml";
"9879";"1";"Frasco";
"9880";"1";"400  ml";
"9881";"1";"Frasco";
"9882";"1";"500  ml";
"9883";"1";"Zinc";
"9884";"1";"Frasco";
"9885";"1";"500  ml";
"9886";"1";"Zinc";
"9887";"1";"Frasco";
"9888";"1";"500  ml";
"9889";"1";"Zinc";
"9890";"1";"Frasco";
"9891";"1";"500  ml";
"9892";"1";"Zinc";
"9893";"1";"Frasco";
"9894";"1";"500  ml";
"9895";"1";"Zinc";
"9896";"1";"Frasco";
"9897";"1";"500  ml";
"9898";"1";"Tubo";
"9899";"1";"Caja";
"9900";"1";"Frasco";
"9901";"1";"Caja";
"9902";"1";"Caja";
"9903";"1";"Frasco";
"9904";"1";"Frasco";
"9905";"1";"Caja";
"9906";"1";"Caja";
"9907";"1";"Frasco";
"9908";"1";"Frasco";
"9909";"1";"Frasco";
"9910";"1";"Frasco";
"9911";"1";"Frasco";
"9912";"1";"Caja";
"9913";"1";"Caja";
"9914";"1";"Caja";
"9915";"1";"Caja";
"9916";"1";"Frasco";
"9917";"1";"Caja";
"9918";"1";"Caja";
"9919";"1";"Caja";
"9920";"1";"Caja";
"9921";"1";"Caja";
"9922";"1";"Tubo";
"9923";"1";"Caja";
"9924";"1";"Caja";
"9925";"1";"Caja";
"9926";"1";"Caja";
"9927";"1";"Tubo";
"9928";"1";"Caja";
"9929";"1";"Caja";
"9930";"1";"Caja";
"9931";"1";"Caja";
"9932";"1";"Caja";
"9933";"1";"Caja";
"9934";"1";"Caja";
"9935";"1";"Caja";
"9936";"1";"Caja";
"9937";"1";"Caja";
"9938";"1";"Caja";
"9939";"1";"Caja";
"9940";"1";"Caja";
"9941";"1";"Caja";
"9942";"1";"Caja";
"9943";"1";"Caja";
"9944";"1";"Caja";
"9945";"1";"Caja";
"9946";"1";"Caja";
"9947";"1";"Caja";
"9948";"1";"Caja";
"9949";"1";"Caja";
"9950";"1";"Caja";
"9951";"1";"Frasco";
"9952";"1";"Caja";
"9953";"1";"Caja";
"9954";"1";"Frasco";
"9955";"1";"Caja";
"9956";"1";"Caja";
"9957";"1";"Caja";
"9958";"1";"Caja";
"9959";"1";"Caja";
"9960";"1";"Caja";
"9961";"1";"Frasco";
"9962";"1";"Caja";
"9963";"1";"Caja";
"9964";"1";"Caja";
"9965";"1";"Frasco";
"9966";"1";"Frasco";
"9967";"1";"Caja";
"9968";"1";"Caja";
"9969";"1";"Caja";
"9970";"1";"Caja";
"9971";"1";"Caja";
"9972";"1";"Tubo";
"9973";"1";"Frasco";
"9974";"1";"Caja";
"9975";"1";"Caja";
"9976";"1";"Caja";
"9977";"1";"Caja";
"9978";"1";"Caja";
"9979";"1";"Caja";
"9980";"1";"Frasco";
"9981";"1";"Tubo";
"9982";"1";"Caja";
"9983";"1";"Caja";
"9984";"1";"Frasco";
"9985";"1";"Frasco";
"9986";"1";"Caja";
"9987";"1";"Frasco";
"9988";"1";"Tubo";
"9989";"1";"Caja";
"9990";"1";"Caja";
"9991";"1";"Caja";
"9992";"1";"Caja";
"9993";"1";"Caja";
"9994";"1";"Caja";
"9995";"1";"Frasco";
"9996";"1";"Caja";
"9997";"1";"Caja";
"9998";"1";"Caja";
"9999";"1";"Caja";
"10000";"1";"Caja";
"10001";"1";"Caja";
"10002";"1";"Caja";
"10003";"1";"Caja";
"10004";"1";"Caja";
"10005";"1";"Caja";
"10006";"1";"Caja";
"10007";"1";"Caja";
"10008";"1";"Tubo";
"10009";"1";"Caja";
"10010";"1";"Caja";
"10011";"1";"Caja";
"10012";"1";"Caja";
"10013";"1";"Caja";
"10014";"1";"Caja";
"10015";"1";"Tubo";
"10016";"1";"Caja";
"10017";"1";"Caja";
"10018";"1";"Caja";
"10019";"1";"Frasco";
"10020";"1";"Caja";
"10021";"1";"Frasco";
"10022";"1";"Caja";
"10023";"1";"Caja";
"10024";"1";"Frasco";
"10025";"1";"Frasco";
"10026";"1";"Frasco";
"10027";"1";"Caja";
"10028";"1";"Frasco";
"10029";"1";"Caja";
"10030";"1";"Caja";
"10031";"1";"Caja";
"10032";"1";"Frasco";
"10033";"1";"Caja";
"10034";"1";"Caja";
"10035";"1";"Caja";
"10036";"1";"Caja";
"10037";"1";"Caja";
"10038";"1";"Tubo";
"10039";"1";"Caja";
"10040";"1";"Caja";
"10041";"1";"Caja";
"10042";"1";"Frasco";
"10043";"1";"Frasco";
"10044";"1";"Frasco";
"10045";"1";"Frasco";
"10046";"1";"Tubo";
"10047";"1";"Caja";
"10048";"1";"Frasco";
"10049";"1";"Caja";
"10050";"1";"Caja";
"10051";"1";"Caja";
"10052";"1";"Caja";
"10053";"1";"Caja";
"10054";"1";"Caja";
"10055";"1";"Tubo";
"10056";"1";"Caja";
"10057";"1";"Caja";
"10058";"1";"Caja";
"10059";"1";"Caja";
"10060";"1";"Caja";
"10061";"1";"Caja";
"10062";"1";"Caja";
"10063";"1";"Caja";
"10064";"1";"Caja";
"10065";"1";"Caja";
"10066";"1";"Caja";
"10067";"1";"Caja";
"10068";"1";"Caja";
"10069";"1";"Caja";
"10070";"1";"Caja";
"10071";"1";"Frasco";
"10072";"1";"Frasco";
"10073";"1";"Frasco";
"10074";"1";"Caja";
"10075";"1";"Caja";
"10076";"1";"Frasco";
"10077";"1";"Caja";
